Date,Time,CPU001 User%,CPU001 Sys%,CPU001 Wait%,CPU001 CPU%,CPU002 User%,CPU002 Sys%,CPU002 Wait%,CPU002 CPU%,CPU_ALL User%,CPU_ALL Sys%,CPU_ALL Wait%,CPU_ALL CPU%,CPU_ALL Busy,CPU_ALL CPUs,DISKBSIZE sda,DISKBSIZE sda1,DISKBSIZE Total,DISKBUSY sda,DISKBUSY sda1,DISKREAD sda,DISKREAD sda1,DISKREAD Total,DISKWRITE sda,DISKWRITE sda1,DISKWRITE Total,DISKXFER sda,DISKXFER sda1,DISKXFER Total,JFSFILE /,JFSFILE /dev,JFSFILE /run,JFSFILE /,JFSFILE /dev/mqueue,JFSFILE /dev/hugepages,JFSFILE /var/lib/docker/overlay,JFSFILE /run/user/0,MEM memtotal,MEM hightotal,MEM lowtotal,MEM swaptotal,MEM memfree,MEM highfree,MEM lowfree,MEM swapfree,MEM memshared,MEM cached,MEM active,MEM bigfree,MEM buffers,MEM swapcached,MEM inactive,MEM swapused,NET veth116834d-read-KB/s,NET eth0-read-KB/s,NET lo-read-KB/s,NET docker0-read-KB/s,NET veth116834d-write-KB/s,NET eth0-write-KB/s,NET lo-write-KB/s,NET docker0-write-KB/s,NETETOTAL total-read-KB/s,NETETOTAL total-write-KB/s,NETETOTAL total-KB/s,NETETOTAL total-read-packets/s,NETETOTAL total-write-packets/s,NETETOTAL total-packets/s,NETPACKET veth116834d-reads/s,NETPACKET eth0-reads/s,NETPACKET lo-reads/s,NETPACKET docker0-reads/s,NETPACKET veth116834d-writes/s,NETPACKET eth0-writes/s,NETPACKET lo-writes/s,NETPACKET docker0-writes/s,NETTOTAL docker0-KB/s,NETTOTAL docker0-packets/s,NETTOTAL eth0-KB/s,NETTOTAL eth0-packets/s,NETTOTAL lo-KB/s,NETTOTAL lo-packets/s,NETTOTAL veth116834d-KB/s,NETTOTAL veth116834d-packets/s,PROC Runnable,PROC Blocked,PROC pswitch,PROC syscall,PROC read,PROC write,PROC fork,PROC exec,PROC sem,PROC msg,rcuos/0 (12) %CPU,rcuos/0 (12) %Usr,rcuos/0 (12) %Sys,rcuos/0 (12) %Wait,rcuos/0 (12) Size,rcuos/0 (12) ResSet,rcuos/0 (12) ResText,rcuos/0 (12) ResData,rcuos/0 (12) ShdLib,rcuos/0 (12) MinorFault,rcuos/0 (12) MajorFault,collectd (2255) %CPU,collectd (2255) %Usr,collectd (2255) %Sys,collectd (2255) %Wait,collectd (2255) Size,collectd (2255) ResSet,collectd (2255) ResText,collectd (2255) ResData,collectd (2255) ShdLib,collectd (2255) MinorFault,collectd (2255) MajorFault,systemd-journal (233) %CPU,systemd-journal (233) %Usr,systemd-journal (233) %Sys,systemd-journal (233) %Wait,systemd-journal (233) Size,systemd-journal (233) ResSet,systemd-journal (233) ResText,systemd-journal (233) ResData,systemd-journal (233) ShdLib,systemd-journal (233) MinorFault,systemd-journal (233) MajorFault,rightlink (2643) %CPU,rightlink (2643) %Usr,rightlink (2643) %Sys,rightlink (2643) %Wait,rightlink (2643) Size,rightlink (2643) ResSet,rightlink (2643) ResText,rightlink (2643) ResData,rightlink (2643) ShdLib,rightlink (2643) MinorFault,rightlink (2643) MajorFault,nmon (29717) %CPU,nmon (29717) %Usr,nmon (29717) %Sys,nmon (29717) %Wait,nmon (29717) Size,nmon (29717) ResSet,nmon (29717) ResText,nmon (29717) ResData,nmon (29717) ShdLib,nmon (29717) MinorFault,nmon (29717) MajorFault,rngd (312) %CPU,rngd (312) %Usr,rngd (312) %Sys,rngd (312) %Wait,rngd (312) Size,rngd (312) ResSet,rngd (312) ResText,rngd (312) ResData,rngd (312) ShdLib,rngd (312) MinorFault,rngd (312) MajorFault,rsyslogd (313) %CPU,rsyslogd (313) %Usr,rsyslogd (313) %Sys,rsyslogd (313) %Wait,rsyslogd (313) Size,rsyslogd (313) ResSet,rsyslogd (313) ResText,rsyslogd (313) ResData,rsyslogd (313) ShdLib,rsyslogd (313) MinorFault,rsyslogd (313) MajorFault,dbus-daemon (320) %CPU,dbus-daemon (320) %Usr,dbus-daemon (320) %Sys,dbus-daemon (320) %Wait,dbus-daemon (320) Size,dbus-daemon (320) ResSet,dbus-daemon (320) ResText,dbus-daemon (320) ResData,dbus-daemon (320) ShdLib,dbus-daemon (320) MinorFault,dbus-daemon (320) MajorFault,dockerd (701) %CPU,dockerd (701) %Usr,dockerd (701) %Sys,dockerd (701) %Wait,dockerd (701) Size,dockerd (701) ResSet,dockerd (701) ResText,dockerd (701) ResData,dockerd (701) ShdLib,dockerd (701) MinorFault,dockerd (701) MajorFault,nginx (7906) %CPU,nginx (7906) %Usr,nginx (7906) %Sys,nginx (7906) %Wait,nginx (7906) Size,nginx (7906) ResSet,nginx (7906) ResText,nginx (7906) ResData,nginx (7906) ShdLib,nginx (7906) MinorFault,nginx (7906) MajorFault,nginx (7907) %CPU,nginx (7907) %Usr,nginx (7907) %Sys,nginx (7907) %Wait,nginx (7907) Size,nginx (7907) ResSet,nginx (7907) ResText,nginx (7907) ResData,nginx (7907) ShdLib,nginx (7907) MinorFault,nginx (7907) MajorFault,google_accounts (860) %CPU,google_accounts (860) %Usr,google_accounts (860) %Sys,google_accounts (860) %Wait,google_accounts (860) Size,google_accounts (860) ResSet,google_accounts (860) ResText,google_accounts (860) ResData,google_accounts (860) ShdLib,google_accounts (860) MinorFault,google_accounts (860) MajorFault,docker-containe (926) %CPU,docker-containe (926) %Usr,docker-containe (926) %Sys,docker-containe (926) %Wait,docker-containe (926) Size,docker-containe (926) ResSet,docker-containe (926) ResText,docker-containe (926) ResData,docker-containe (926) ShdLib,docker-containe (926) MinorFault,docker-containe (926) MajorFault,nginx %CPU,nginx %Usr,nginx %Sys,nginx %Wait,nginx Size,nginx ResSet,nginx ResText,nginx ResData,nginx ShdLib,nginx MinorFault,nginx MajorFault,nginx Count,VM nr_dirty,VM nr_writeback,VM nr_unstable,VM nr_page_table_pages,VM nr_mapped,VM nr_slab,VM pgpgin,VM pgpgout,VM pswpin,VM pswpout,VM pgfree,VM pgactivate,VM pgdeactivate,VM pgfault,VM pgmajfault,VM pginodesteal,VM slabs_scanned,VM kswapd_steal,VM kswapd_inodesteal,VM pageoutrun,VM allocstall,VM pgrotated,VM pgalloc_high,VM pgalloc_normal,VM pgalloc_dma,VM pgrefill_high,VM pgrefill_normal,VM pgrefill_dma,VM pgsteal_high,VM pgsteal_normal,VM pgsteal_dma,VM pgscan_kswapd_high,VM pgscan_kswapd_normal,VM pgscan_kswapd_dma,VM pgscan_direct_high,VM pgscan_direct_normal,VM pgscan_direct_dma
2017-06-30,08:06:18,0.200,0.300,0.000,0.500,0.100,0.100,0.000,0.200,0.100,0.200,0.000,0.300,0.000,2.000,8.000,8.000,8.000,0.000,0.000,0.000,0.000,0.000,0.800,0.800,0.800,0.100,0.100,0.100,7.400,0.000,9.800,7.400,0.000,0.000,7.400,0.000,7480.400,-0.000,-0.000,0.000,4916.900,-0.000,-0.000,0.000,-0.000,1555.800,1173.600,-1.000,0.800,0.000,524.400,0.000,132.700,132.900,0.000,129.800,132.700,132.700,0.000,132.700,132.900,132.700,265.600,212.700,211.900,424.600,209.700,212.700,0.000,209.700,210.500,211.900,0.000,210.500,262.500,420.200,265.600,424.600,0.000,0.000,265.400,420.200,1.000,0.000,484.900,-1.000,-1.000,-1.000,0.100,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.150,0.150,0.000,0.000,480060.000,34888.000,30612.000,397324.000,15856.000,0.000,0.000,0.100,0.000,0.100,0.000,55284.000,9400.000,1068.000,8144.000,1200.000,0.000,0.000,0.100,0.000,0.100,0.000,55776.000,9684.000,1068.000,8636.000,1056.000,0.000,0.000,,,,,,,,,,,,0.100,0.050,0.050,0.000,316136.000,10868.000,6696.000,303160.000,4276.000,3.000,0.000,0.200,0.000,0.200,0.000,111060.000,19084.000,2136.000,16780.000,2256.000,0.000,0.000,2.000,0.000,0.000,0.000,1451.000,21730.000,-1.000,0.000,8.000,0.000,0.000,1292.000,0.000,0.000,1091.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1727.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:06:28,1.300,1.800,0.000,3.100,1.300,1.700,0.000,3.000,1.300,1.800,0.000,3.100,0.000,2.000,5.800,5.800,5.800,0.700,0.700,0.000,0.000,0.000,19.200,19.200,19.200,3.300,3.300,3.300,7.400,0.000,9.800,7.400,0.000,0.000,7.400,0.000,7480.400,-0.000,-0.000,0.000,4919.100,-0.000,-0.000,0.000,-0.000,1555.900,1173.600,-1.000,0.800,0.000,524.400,0.000,99.400,102.300,0.900,96.400,99.400,100.200,0.900,99.400,102.300,100.200,202.500,216.800,216.800,433.600,214.200,216.800,0.800,214.200,214.100,216.800,0.800,214.100,195.800,428.300,202.500,433.600,1.800,1.600,198.800,428.300,1.000,0.000,747.600,-1.000,-1.000,-1.000,9.900,-1.000,-1.000,-1.000,,,,,,,,,,,,0.100,0.050,0.050,0.000,854864.000,4548.000,204.000,738068.000,2864.000,20.000,0.000,0.150,0.050,0.100,0.000,102592.000,37960.000,252.000,764.000,37540.000,55.000,0.000,,,,,,,,,,,,,,,,,,,,,,,0.200,0.200,0.000,0.000,4368.000,588.000,20.000,380.000,496.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.200,0.050,0.150,0.000,55284.000,9400.000,1068.000,8144.000,1200.000,0.000,0.000,,,,,,,,,,,,0.450,0.150,0.300,0.000,217188.000,13552.000,4.000,8748.000,4100.000,1729.000,0.000,,,,,,,,,,,,0.200,0.050,0.150,0.000,55284.000,9400.000,1068.000,8144.000,1200.000,0.000,0.000,1.000,5.000,0.000,0.000,1451.000,21743.000,-1.000,0.000,192.000,0.000,0.000,75726.000,78.000,0.000,150639.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,49016.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:06:38,0.000,0.200,0.000,0.200,0.000,0.100,0.000,0.100,0.000,0.100,0.000,0.100,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.400,0.000,9.800,7.400,0.000,0.000,7.400,0.000,7480.400,-0.000,-0.000,0.000,4918.000,-0.000,-0.000,0.000,-0.000,1555.900,1173.600,-1.000,0.800,0.000,524.400,0.000,126.200,126.300,0.000,123.300,126.200,126.800,0.000,126.200,126.300,126.800,253.100,217.800,217.900,435.700,216.900,217.800,0.000,216.900,216.800,217.900,0.000,216.800,249.500,433.700,253.100,435.700,0.000,0.000,252.400,433.700,1.000,0.000,495.000,-1.000,-1.000,-1.000,0.000,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100,0.050,0.050,0.000,480060.000,34888.000,30612.000,397324.000,15856.000,0.000,0.000,0.100,0.000,0.100,0.000,55284.000,9400.000,1068.000,8144.000,1200.000,0.000,0.000,0.100,0.000,0.100,0.000,55776.000,9684.000,1068.000,8636.000,1056.000,0.000,0.000,,,,,,,,,,,,0.100,0.050,0.050,0.000,316136.000,10868.000,6696.000,303160.000,4276.000,3.000,0.000,0.200,0.000,0.200,0.000,111060.000,19084.000,2136.000,16780.000,2256.000,0.000,0.000,2.000,6.000,0.000,0.000,1451.000,21743.000,-1.000,0.000,0.000,0.000,0.000,987.000,0.000,0.000,147.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1370.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:06:48,0.100,0.200,0.000,0.300,0.100,0.300,0.000,0.400,0.200,0.300,0.000,0.500,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.400,0.000,9.800,7.400,0.000,0.000,7.400,0.000,7480.400,-0.000,-0.000,0.000,4917.200,-0.000,-0.000,0.000,-0.000,1555.900,1173.600,-1.000,0.800,0.000,524.400,0.000,115.900,116.100,0.400,113.100,116.000,115.800,0.400,116.000,116.100,115.800,231.900,202.600,202.100,404.700,200.500,202.600,0.400,200.500,201.000,202.100,0.400,201.000,229.100,401.500,231.900,404.700,0.800,0.800,231.900,401.500,1.000,0.000,576.200,-1.000,-1.000,-1.000,0.900,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100,0.000,0.100,0.000,55284.000,9400.000,1068.000,8144.000,1200.000,0.000,0.000,0.100,0.050,0.050,0.000,55776.000,9684.000,1068.000,8636.000,1056.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,0.200,0.050,0.150,0.000,111060.000,19084.000,2136.000,16780.000,2256.000,0.000,0.000,2.000,6.000,0.000,0.000,1451.000,21743.000,-1.000,0.000,0.000,0.000,0.000,2503.000,1.000,0.000,3044.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2526.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:06:58,0.100,0.200,0.000,0.300,0.000,0.200,0.000,0.200,0.000,0.200,0.000,0.200,0.000,2.000,7.600,7.600,7.600,0.300,0.300,0.000,0.000,0.000,52.400,52.400,52.400,6.900,6.900,6.900,7.400,0.000,9.800,7.400,0.000,0.000,7.400,0.000,7480.400,-0.000,-0.000,0.000,4917.800,-0.000,-0.000,0.000,-0.000,1555.900,1173.600,-1.000,0.800,0.000,524.400,0.000,115.700,115.800,0.000,112.400,115.800,116.700,0.000,115.800,115.800,116.700,232.500,241.300,241.000,482.300,240.000,241.300,0.000,240.000,240.300,241.000,0.000,240.300,228.200,480.300,232.500,482.300,0.000,0.000,231.500,480.300,1.000,0.000,536.200,-1.000,-1.000,-1.000,0.000,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.200,0.050,0.150,0.000,55284.000,9400.000,1068.000,8144.000,1200.000,0.000,0.000,0.100,0.000,0.100,0.000,55776.000,9684.000,1068.000,8636.000,1056.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,0.300,0.050,0.250,0.000,111060.000,19084.000,2136.000,16780.000,2256.000,0.000,0.000,2.000,0.000,0.000,0.000,1451.000,21743.000,-1.000,0.000,524.000,0.000,0.000,965.000,0.000,0.000,143.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,979.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:07:08,0.100,0.300,0.000,0.400,0.100,0.400,0.000,0.500,0.200,0.300,0.000,0.500,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.400,0.000,9.800,7.400,0.000,0.000,7.400,0.000,7480.400,-0.000,-0.000,0.000,4917.500,-0.000,-0.000,0.000,-0.000,1555.900,1173.600,-1.000,0.800,0.000,524.400,0.000,176.300,177.000,0.400,170.800,176.900,177.100,0.400,176.900,177.000,177.100,354.100,410.700,401.300,812.000,399.600,410.700,0.400,399.600,408.800,401.300,0.400,408.800,347.700,808.400,354.100,812.000,0.800,0.800,353.200,808.400,1.000,0.000,821.700,-1.000,-1.000,-1.000,0.800,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.250,0.000,0.250,0.000,55284.000,9400.000,1068.000,8144.000,1200.000,0.000,0.000,0.200,0.050,0.150,0.000,55776.000,9684.000,1068.000,8636.000,1056.000,0.000,0.000,,,,,,,,,,,,0.100,0.000,0.100,0.000,316136.000,10868.000,6696.000,303160.000,4276.000,52.000,0.000,0.450,0.050,0.400,0.000,111060.000,19084.000,2136.000,16780.000,2256.000,0.000,0.000,2.000,1.000,0.000,0.000,1451.000,21743.000,-1.000,0.000,0.000,0.000,0.000,3663.000,0.000,0.000,3180.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3599.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:07:18,0.000,0.200,0.000,0.200,0.100,0.100,0.000,0.200,0.100,0.200,0.000,0.300,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.400,0.000,9.800,7.400,0.000,0.000,7.400,0.000,7480.400,-0.000,-0.000,0.000,4918.400,-0.000,-0.000,0.000,-0.000,1555.900,1173.600,-1.000,0.800,0.000,524.400,0.000,122.600,122.700,0.000,119.600,122.600,122.700,0.000,122.600,122.700,122.700,245.400,222.400,222.900,445.300,221.100,222.400,0.000,221.100,220.800,222.900,0.000,220.800,242.200,441.900,245.400,445.300,0.000,0.000,245.200,441.900,1.000,0.000,497.900,-1.000,-1.000,-1.000,0.000,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.150,0.050,0.100,0.000,55284.000,9400.000,1068.000,8144.000,1200.000,0.000,0.000,0.150,0.000,0.150,0.000,55776.000,9684.000,1068.000,8636.000,1056.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,0.300,0.050,0.250,0.000,111060.000,19084.000,2136.000,16780.000,2256.000,0.000,0.000,2.000,2.000,0.000,0.000,1451.000,21743.000,-1.000,0.000,0.000,0.000,0.000,985.000,0.000,0.000,152.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,740.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:07:28,0.200,0.300,0.000,0.500,0.100,0.200,0.000,0.300,0.200,0.300,0.000,0.500,0.000,2.000,5.700,5.700,5.700,0.100,0.100,0.000,0.000,0.000,4.000,4.000,4.000,0.700,0.700,0.700,7.400,0.000,9.800,7.400,0.000,0.000,7.400,0.000,7480.400,-0.000,-0.000,0.000,4918.300,-0.000,-0.000,0.000,-0.000,1555.900,1173.600,-1.000,0.800,0.000,524.400,0.000,110.100,110.300,0.400,107.000,110.100,110.900,0.400,110.100,110.300,110.900,221.200,225.300,224.600,449.900,223.100,225.300,0.400,223.100,223.700,224.600,0.400,223.700,217.100,446.800,221.200,449.900,0.800,0.800,220.200,446.800,1.000,0.000,613.600,-1.000,-1.000,-1.000,0.800,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100,0.050,0.050,0.000,480060.000,34888.000,30612.000,397324.000,15856.000,0.000,0.000,0.150,0.000,0.150,0.000,55284.000,9400.000,1068.000,8144.000,1200.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.150,0.000,0.150,0.000,55284.000,9400.000,1068.000,8144.000,1200.000,0.000,0.000,1.000,2.000,0.000,0.000,1451.000,21743.000,-1.000,0.000,40.000,0.000,0.000,2057.000,1.000,0.000,3094.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1911.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:07:38,0.000,0.200,0.000,0.200,0.100,0.200,0.000,0.300,0.100,0.200,0.000,0.300,0.000,2.000,8.000,8.000,8.000,0.000,0.000,0.000,0.000,0.000,0.800,0.800,0.800,0.100,0.100,0.100,7.400,0.000,9.800,7.400,0.000,0.000,7.400,0.000,7480.400,-0.000,-0.000,0.000,4917.600,-0.000,-0.000,0.000,-0.000,1555.900,1173.600,-1.000,0.800,0.000,524.400,0.000,101.800,101.800,0.000,98.900,101.800,101.800,0.000,101.800,101.800,101.800,203.600,213.800,213.600,427.400,212.600,213.800,0.000,212.600,212.800,213.600,0.000,212.800,200.700,425.400,203.600,427.400,0.000,0.000,203.600,425.400,1.000,0.000,484.500,-1.000,-1.000,-1.000,0.000,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.150,0.000,0.150,0.000,55284.000,9400.000,1068.000,8144.000,1200.000,0.000,0.000,0.100,0.050,0.050,0.000,55776.000,9684.000,1068.000,8636.000,1056.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,0.250,0.050,0.200,0.000,111060.000,19084.000,2136.000,16780.000,2256.000,0.000,0.000,2.000,0.000,0.000,0.000,1451.000,21743.000,-1.000,0.000,8.000,0.000,0.000,869.000,0.000,0.000,143.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:07:48,1.200,1.700,0.000,2.900,1.200,1.600,0.000,2.800,1.200,1.700,0.000,2.900,0.000,2.000,4.900,4.900,4.900,0.600,0.600,0.000,0.000,0.000,15.200,15.200,15.200,3.100,3.100,3.100,7.400,0.000,9.800,7.400,0.000,0.000,7.400,0.000,7480.400,-0.000,-0.000,0.000,4918.800,-0.000,-0.000,0.000,-0.000,1555.900,1173.600,-1.000,0.800,0.000,524.400,0.000,80.500,83.700,0.900,78.200,80.700,81.900,0.900,80.700,83.700,81.900,165.600,173.900,172.200,346.100,169.100,173.900,0.800,169.100,170.700,172.200,0.800,170.700,158.900,339.800,165.600,346.100,1.800,1.600,161.200,339.800,1.000,0.000,684.800,-1.000,-1.000,-1.000,10.100,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,0.150,0.050,0.100,0.000,102592.000,37996.000,252.000,764.000,37576.000,55.000,0.000,0.100,0.050,0.050,0.000,361724.000,15448.000,3648.000,346048.000,5592.000,0.000,0.000,,,,,,,,,,,,0.250,0.250,0.000,0.000,4368.000,588.000,20.000,380.000,496.000,0.000,0.000,0.100,0.050,0.050,0.000,539384.000,30216.000,500.000,221704.000,27360.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,0.100,0.050,0.050,0.000,55284.000,9400.000,1068.000,8144.000,1200.000,0.000,0.000,0.100,0.000,0.100,0.000,55776.000,9684.000,1068.000,8636.000,1056.000,0.000,0.000,0.450,0.150,0.300,0.000,217188.000,13552.000,4.000,8748.000,4100.000,1739.000,0.000,,,,,,,,,,,,0.200,0.050,0.150,0.000,111060.000,19084.000,2136.000,16780.000,2256.000,0.000,0.000,2.000,5.000,0.000,0.000,1451.000,21752.000,-1.000,0.000,152.000,0.000,0.000,76092.000,79.000,0.000,151743.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39336.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:07:58,0.000,0.200,0.000,0.200,0.100,0.200,0.000,0.300,0.000,0.200,0.000,0.200,0.000,2.000,10.000,10.000,10.000,0.200,0.200,0.000,0.000,0.000,6.000,6.000,6.000,0.600,0.600,0.600,7.400,0.000,9.800,7.400,0.000,0.000,7.400,0.000,7480.400,-0.000,-0.000,0.000,4917.400,-0.000,-0.000,0.000,-0.000,1555.900,1173.600,-1.000,0.800,0.000,524.400,0.000,116.500,116.600,0.000,113.500,116.500,115.500,0.000,116.500,116.600,115.500,232.100,217.700,217.700,435.400,216.700,217.700,0.000,216.700,216.700,217.700,0.000,216.700,230.000,433.400,232.100,435.400,0.000,0.000,233.000,433.400,1.000,0.000,504.400,-1.000,-1.000,-1.000,0.000,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100,0.000,0.100,0.000,55284.000,9400.000,1068.000,8144.000,1200.000,0.000,0.000,0.100,0.000,0.100,0.000,55776.000,9684.000,1068.000,8636.000,1056.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,0.200,0.000,0.200,0.000,111060.000,19084.000,2136.000,16780.000,2256.000,0.000,0.000,2.000,5.000,0.000,0.000,1451.000,21752.000,-1.000,0.000,60.000,0.000,0.000,968.000,0.000,0.000,145.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:08:08,0.100,0.200,0.000,0.300,0.100,0.300,0.000,0.400,0.200,0.300,0.000,0.500,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.400,0.000,9.800,7.400,0.000,0.000,7.400,0.000,7480.400,-0.000,-0.000,0.000,4917.000,-0.000,-0.000,0.000,-0.000,1555.900,1173.600,-1.000,0.800,0.000,524.400,0.000,216.200,215.600,0.400,211.400,215.500,215.800,0.400,215.500,215.600,215.800,431.400,362.200,354.400,716.600,352.700,362.200,0.400,352.700,360.500,354.400,0.400,360.500,426.900,713.200,431.400,716.600,0.800,0.800,431.700,713.200,1.000,0.000,788.100,-1.000,-1.000,-1.000,0.800,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100,0.050,0.050,0.000,480060.000,34888.000,30612.000,397324.000,15856.000,0.000,0.000,0.200,0.050,0.150,0.000,55284.000,9400.000,1068.000,8144.000,1200.000,0.000,0.000,0.200,0.050,0.150,0.000,55776.000,9684.000,1068.000,8636.000,1056.000,0.000,0.000,,,,,,,,,,,,0.100,0.050,0.050,0.000,316136.000,10836.000,6696.000,303160.000,4276.000,37.000,0.000,0.400,0.100,0.300,0.000,111060.000,19084.000,2136.000,16780.000,2256.000,0.000,0.000,2.000,6.000,0.000,0.000,1451.000,21752.000,-1.000,0.000,0.000,0.000,0.000,2730.000,0.000,0.000,3052.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
