Date,Time,CPU001 User%,CPU001 Sys%,CPU001 Wait%,CPU001 CPU%,CPU002 User%,CPU002 Sys%,CPU002 Wait%,CPU002 CPU%,CPU003 User%,CPU003 Sys%,CPU003 Wait%,CPU003 CPU%,CPU004 User%,CPU004 Sys%,CPU004 Wait%,CPU004 CPU%,CPU005 User%,CPU005 Sys%,CPU005 Wait%,CPU005 CPU%,CPU006 User%,CPU006 Sys%,CPU006 Wait%,CPU006 CPU%,CPU007 User%,CPU007 Sys%,CPU007 Wait%,CPU007 CPU%,CPU008 User%,CPU008 Sys%,CPU008 Wait%,CPU008 CPU%,CPU_ALL User%,CPU_ALL Sys%,CPU_ALL Wait%,CPU_ALL CPU%,CPU_ALL Busy,CPU_ALL CPUs,DISKBSIZE sda,DISKBSIZE sda1,DISKBSIZE Total,DISKBUSY sda,DISKBUSY sda1,DISKREAD sda,DISKREAD sda1,DISKREAD Total,DISKWRITE sda,DISKWRITE sda1,DISKWRITE Total,DISKXFER sda,DISKXFER sda1,DISKXFER Total,JFSFILE /,JFSFILE /dev,JFSFILE /run,JFSFILE /,JFSFILE /dev/hugepages,JFSFILE /dev/mqueue,JFSFILE /run/user/0,MEM memtotal,MEM hightotal,MEM lowtotal,MEM swaptotal,MEM memfree,MEM highfree,MEM lowfree,MEM swapfree,MEM memshared,MEM cached,MEM active,MEM bigfree,MEM buffers,MEM swapcached,MEM inactive,MEM swapused,NET eth0-read-KB/s,NET lo-read-KB/s,NET eth0-write-KB/s,NET lo-write-KB/s,NETETOTAL total-read-KB/s,NETETOTAL total-write-KB/s,NETETOTAL total-KB/s,NETETOTAL total-read-packets/s,NETETOTAL total-write-packets/s,NETETOTAL total-packets/s,NETPACKET eth0-reads/s,NETPACKET lo-reads/s,NETPACKET eth0-writes/s,NETPACKET lo-writes/s,NETTOTAL eth0-KB/s,NETTOTAL eth0-packets/s,NETTOTAL lo-KB/s,NETTOTAL lo-packets/s,PROC Runnable,PROC Blocked,PROC pswitch,PROC syscall,PROC read,PROC write,PROC fork,PROC exec,PROC sem,PROC msg,zing-licensed (1191) %CPU,zing-licensed (1191) %Usr,zing-licensed (1191) %Sys,zing-licensed (1191) %Wait,zing-licensed (1191) Size,zing-licensed (1191) ResSet,zing-licensed (1191) ResText,zing-licensed (1191) ResData,zing-licensed (1191) ShdLib,zing-licensed (1191) MinorFault,zing-licensed (1191) MajorFault,rcuob/3 (12) %CPU,rcuob/3 (12) %Usr,rcuob/3 (12) %Sys,rcuob/3 (12) %Wait,rcuob/3 (12) Size,rcuob/3 (12) ResSet,rcuob/3 (12) ResText,rcuob/3 (12) ResData,rcuob/3 (12) ShdLib,rcuob/3 (12) MinorFault,rcuob/3 (12) MajorFault,rightlink (1365) %CPU,rightlink (1365) %Usr,rightlink (1365) %Sys,rightlink (1365) %Wait,rightlink (1365) Size,rightlink (1365) ResSet,rightlink (1365) ResText,rightlink (1365) ResData,rightlink (1365) ShdLib,rightlink (1365) MinorFault,rightlink (1365) MajorFault,rcu_sched (17) %CPU,rcu_sched (17) %Usr,rcu_sched (17) %Sys,rcu_sched (17) %Wait,rcu_sched (17) Size,rcu_sched (17) ResSet,rcu_sched (17) ResText,rcu_sched (17) ResData,rcu_sched (17) ShdLib,rcu_sched (17) MinorFault,rcu_sched (17) MajorFault,collectd (1941) %CPU,collectd (1941) %Usr,collectd (1941) %Sys,collectd (1941) %Wait,collectd (1941) Size,collectd (1941) ResSet,collectd (1941) ResText,collectd (1941) ResData,collectd (1941) ShdLib,collectd (1941) MinorFault,collectd (1941) MajorFault,systemd (1) %CPU,systemd (1) %Usr,systemd (1) %Sys,systemd (1) %Wait,systemd (1) Size,systemd (1) ResSet,systemd (1) ResText,systemd (1) ResData,systemd (1) ShdLib,systemd (1) MinorFault,systemd (1) MajorFault,nmon (20806) %CPU,nmon (20806) %Usr,nmon (20806) %Sys,nmon (20806) %Wait,nmon (20806) Size,nmon (20806) ResSet,nmon (20806) ResText,nmon (20806) ResData,nmon (20806) ShdLib,nmon (20806) MinorFault,nmon (20806) MajorFault,systemd-journal (295) %CPU,systemd-journal (295) %Usr,systemd-journal (295) %Sys,systemd-journal (295) %Wait,systemd-journal (295) Size,systemd-journal (295) ResSet,systemd-journal (295) ResText,systemd-journal (295) ResData,systemd-journal (295) ShdLib,systemd-journal (295) MinorFault,systemd-journal (295) MajorFault,rngd (378) %CPU,rngd (378) %Usr,rngd (378) %Sys,rngd (378) %Wait,rngd (378) Size,rngd (378) ResSet,rngd (378) ResText,rngd (378) ResData,rngd (378) ShdLib,rngd (378) MinorFault,rngd (378) MajorFault,dbus-daemon (382) %CPU,dbus-daemon (382) %Usr,dbus-daemon (382) %Sys,dbus-daemon (382) %Wait,dbus-daemon (382) Size,dbus-daemon (382) ResSet,dbus-daemon (382) ResText,dbus-daemon (382) ResData,dbus-daemon (382) ShdLib,dbus-daemon (382) MinorFault,dbus-daemon (382) MajorFault,systemd-logind (424) %CPU,systemd-logind (424) %Usr,systemd-logind (424) %Sys,systemd-logind (424) %Wait,systemd-logind (424) Size,systemd-logind (424) ResSet,systemd-logind (424) ResText,systemd-logind (424) ResData,systemd-logind (424) ShdLib,systemd-logind (424) MinorFault,systemd-logind (424) MajorFault,NetworkManager (426) %CPU,NetworkManager (426) %Usr,NetworkManager (426) %Sys,NetworkManager (426) %Wait,NetworkManager (426) Size,NetworkManager (426) ResSet,NetworkManager (426) ResText,NetworkManager (426) ResData,NetworkManager (426) ShdLib,NetworkManager (426) MinorFault,NetworkManager (426) MajorFault,ksoftirqd/5 (49) %CPU,ksoftirqd/5 (49) %Usr,ksoftirqd/5 (49) %Sys,ksoftirqd/5 (49) %Wait,ksoftirqd/5 (49) Size,ksoftirqd/5 (49) ResSet,ksoftirqd/5 (49) ResText,ksoftirqd/5 (49) ResData,ksoftirqd/5 (49) ShdLib,ksoftirqd/5 (49) MinorFault,ksoftirqd/5 (49) MajorFault,java (7664) %CPU,java (7664) %Usr,java (7664) %Sys,java (7664) %Wait,java (7664) Size,java (7664) ResSet,java (7664) ResText,java (7664) ResData,java (7664) ShdLib,java (7664) MinorFault,java (7664) MajorFault,VM nr_dirty,VM nr_writeback,VM nr_unstable,VM nr_page_table_pages,VM nr_mapped,VM nr_slab,VM pgpgin,VM pgpgout,VM pswpin,VM pswpout,VM pgfree,VM pgactivate,VM pgdeactivate,VM pgfault,VM pgmajfault,VM pginodesteal,VM slabs_scanned,VM kswapd_steal,VM kswapd_inodesteal,VM pageoutrun,VM allocstall,VM pgrotated,VM pgalloc_high,VM pgalloc_normal,VM pgalloc_dma,VM pgrefill_high,VM pgrefill_normal,VM pgrefill_dma,VM pgsteal_high,VM pgsteal_normal,VM pgsteal_dma,VM pgscan_kswapd_high,VM pgscan_kswapd_normal,VM pgscan_kswapd_dma,VM pgscan_direct_high,VM pgscan_direct_normal,VM pgscan_direct_dma
2017-06-30,08:06:16,48.200,3.800,0.000,52.000,53.800,4.300,0.000,58.100,51.700,4.300,0.000,56.000,41.000,3.700,0.000,44.700,47.300,3.600,0.000,50.900,53.000,4.400,0.000,57.400,22.500,1.900,0.000,24.400,39.000,3.500,0.000,42.500,44.500,3.700,0.000,48.200,0.000,8.000,12.600,12.600,12.600,0.300,0.200,0.000,0.000,0.000,26.400,26.400,26.400,2.100,2.100,2.100,2.000,0.000,0.000,2.000,0.000,0.000,0.000,52335.600,-0.000,-0.000,0.000,14189.100,-0.000,-0.000,0.000,-0.000,1105.600,1989.200,-1.000,0.800,0.000,399.800,0.000,1876.600,0.400,2393.400,0.400,1876.600,2393.400,4270.000,14740.000,14740.200,29480.200,14740.000,0.400,14740.200,0.400,4270.000,29480.200,0.800,0.800,6.000,0.000,32411.700,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037,0.000,0.037,0.000,4376.000,588.000,20.000,380.000,496.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.000,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,49.386,44.801,4.585,0.000,47153302284.000,1243608.000,4.000,4336153020.000,26848.000,0.000,0.000,12.000,0.000,0.000,2528.000,23241.000,-1.000,0.000,264.000,0.000,0.000,51174.000,0.000,0.000,449.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,46700.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:06:26,51.600,3.900,0.000,55.500,58.700,4.300,0.000,63.000,58.400,3.400,0.000,61.800,50.200,3.400,0.000,53.600,52.000,3.900,0.000,55.900,58.600,4.700,0.000,63.300,45.000,1.800,0.000,46.800,41.200,3.200,0.000,44.400,51.900,3.600,0.000,55.500,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,2.000,0.000,0.000,0.000,52335.600,-0.000,-0.000,0.000,14190.900,-0.000,-0.000,0.000,-0.000,1105.700,1989.200,-1.000,0.800,0.000,399.800,0.000,1828.300,0.000,2332.200,0.000,1828.300,2332.200,4160.500,14371.700,14373.100,28744.800,14371.700,0.000,14373.100,0.000,4160.500,28744.800,0.000,0.000,3.000,0.000,30510.700,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050,0.000,0.050,0.000,4376.000,588.000,20.000,380.000,496.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.444,51.984,4.460,0.000,47153302284.000,1243608.000,4.000,4336153020.000,26848.000,0.000,0.000,26.000,0.000,0.000,2528.000,23241.000,-1.000,0.000,0.000,0.000,0.000,49606.000,1.000,0.000,165.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45873.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:06:36,62.000,2.900,0.000,64.900,61.800,4.700,0.000,66.500,53.000,4.600,0.000,57.600,44.000,3.700,0.000,47.700,59.900,2.800,0.000,62.700,60.500,4.800,0.000,65.300,28.300,2.500,0.000,30.800,46.600,3.500,0.000,50.100,51.900,3.700,0.000,55.600,0.000,8.000,10.000,10.000,10.000,0.300,0.300,0.000,0.000,0.000,2.000,2.000,2.000,0.200,0.200,0.200,2.000,0.000,0.000,2.000,0.000,0.000,0.000,52335.600,-0.000,-0.000,0.000,14194.800,-0.000,-0.000,0.000,-0.000,1105.700,1989.300,-1.000,0.800,0.000,399.800,0.000,1821.800,0.900,2324.400,0.900,1821.800,2324.400,4146.200,14309.000,14310.100,28619.100,14309.000,0.800,14310.100,0.800,4146.200,28619.100,1.800,1.600,6.000,0.000,30975.900,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,0.025,0.013,0.013,0.000,479036.000,16032.000,3648.000,463352.000,5340.000,0.000,0.000,,,,,,,,,,,,0.025,0.013,0.013,0.000,854828.000,4696.000,204.000,738064.000,2836.000,28.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050,0.013,0.037,0.000,4376.000,588.000,20.000,380.000,496.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.608,51.972,4.635,0.000,47153302284.000,1243608.000,4.000,4336153020.000,26848.000,1.000,0.000,38.000,0.000,0.000,2528.000,23241.000,-1.000,0.000,20.000,0.000,0.000,50288.000,0.000,0.000,455.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,49027.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:06:46,51.500,4.000,0.000,55.500,61.800,4.200,0.000,66.000,51.600,4.500,0.000,56.100,48.300,3.400,0.000,51.700,49.800,4.200,0.000,54.000,57.800,4.500,0.000,62.300,34.800,1.700,0.000,36.500,39.700,3.400,0.000,43.100,49.300,3.800,0.000,53.100,0.000,8.000,30.700,30.700,30.700,0.200,0.300,0.000,0.000,0.000,18.400,18.400,18.400,0.600,0.600,0.600,2.000,0.000,0.000,2.000,0.000,0.000,0.000,52335.600,-0.000,-0.000,0.000,14189.700,-0.000,-0.000,0.000,-0.000,1105.800,1989.300,-1.000,0.800,0.000,399.800,0.000,1854.200,0.000,2365.200,0.000,1854.200,2365.200,4219.400,14573.600,14574.200,29147.800,14573.600,0.000,14574.200,0.000,4219.400,29147.800,0.000,0.000,10.000,0.000,31491.700,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037,0.000,0.037,0.000,4376.000,588.000,20.000,380.000,496.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.098,49.388,4.710,0.000,47153302284.000,1243608.000,4.000,4336153020.000,26848.000,0.000,0.000,13.000,0.000,0.000,2528.000,23241.000,-1.000,0.000,184.000,0.000,0.000,50478.000,0.000,0.000,163.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,47872.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:06:56,48.900,3.700,0.000,52.600,58.000,4.500,0.000,62.500,52.800,4.800,0.000,57.600,50.800,3.300,0.000,54.100,47.700,4.000,0.000,51.700,60.400,4.500,0.000,64.900,26.900,2.100,0.000,29.000,34.300,2.000,0.000,36.300,47.400,3.600,0.000,51.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,2.000,0.000,0.000,0.000,52335.600,-0.000,-0.000,0.000,14192.600,-0.000,-0.000,0.000,-0.000,1105.800,1989.400,-1.000,0.800,0.000,399.800,0.000,1867.500,0.900,2379.100,0.900,1867.500,2379.100,4246.600,14655.400,14656.900,29312.300,14655.400,0.800,14656.900,0.800,4246.600,29312.300,1.800,1.600,4.000,0.000,31770.700,-1.000,-1.000,-1.000,0.300,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050,0.013,0.037,0.000,4376.000,588.000,20.000,380.000,496.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.000,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52.282,47.710,4.572,0.000,47153302284.000,1243608.000,4.000,4336153020.000,26848.000,0.000,0.000,27.000,0.000,0.000,2528.000,23241.000,-1.000,0.000,0.000,0.000,0.000,51727.000,1.000,0.000,454.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,47741.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:07:06,53.900,3.600,0.000,57.500,63.000,4.000,0.000,67.000,57.800,3.600,0.000,61.400,48.000,3.100,0.000,51.100,47.900,4.000,0.000,51.900,60.700,4.400,0.000,65.100,34.900,2.100,0.000,37.000,41.400,3.700,0.000,45.100,50.900,3.500,0.000,54.400,0.000,8.000,12.000,12.000,12.000,0.200,0.200,0.000,0.000,0.000,1.200,1.200,1.200,0.100,0.100,0.100,2.000,0.000,0.000,2.000,0.000,0.000,0.000,52335.600,-0.000,-0.000,0.000,14191.000,-0.000,-0.000,0.000,-0.000,1105.900,1987.400,-1.000,0.800,0.000,399.800,0.000,1799.300,0.000,2294.600,0.000,1799.300,2294.600,4093.900,14133.700,14135.500,28269.200,14133.700,0.000,14135.500,0.000,4093.900,28269.200,0.000,0.000,6.000,0.000,30368.300,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050,0.013,0.037,0.000,4376.000,588.000,20.000,380.000,496.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.682,51.260,4.423,0.000,47153302284.000,1243612.000,4.000,4336153020.000,26848.000,1.000,0.000,41.000,0.000,0.000,2528.000,23241.000,-1.000,0.000,12.000,0.000,0.000,50922.000,1.000,0.000,169.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,47093.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:07:16,49.600,3.700,0.000,53.300,57.600,4.400,0.000,62.000,58.400,3.800,0.000,62.200,42.400,3.700,0.000,46.100,50.100,3.900,0.000,54.000,60.400,4.900,0.000,65.300,39.400,1.900,0.000,41.300,48.600,3.100,0.000,51.700,50.700,3.700,0.000,54.400,0.000,8.000,35.300,35.300,35.300,0.600,0.600,0.000,0.000,0.000,21.200,21.200,21.200,0.600,0.600,0.600,2.000,0.000,0.000,2.000,0.000,0.000,0.000,52335.600,-0.000,-0.000,0.000,14192.600,-0.000,-0.000,0.000,-0.000,1105.900,1989.500,-1.000,0.800,0.000,399.800,0.000,1798.500,0.900,2294.800,0.900,1798.500,2294.800,4093.300,14127.300,14127.900,28255.200,14127.300,0.800,14127.900,0.800,4093.300,28255.200,1.800,1.600,7.000,0.000,30604.000,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.000,0.025,0.000,854828.000,4696.000,204.000,738064.000,2836.000,28.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037,0.000,0.037,0.000,4376.000,588.000,20.000,380.000,496.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.000,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55.581,51.034,4.548,0.000,47153302284.000,1243628.000,4.000,4336153020.000,26848.000,0.000,0.000,9.000,0.000,0.000,2528.000,23241.000,-1.000,0.000,212.000,0.000,0.000,51603.000,0.000,0.000,449.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48818.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:07:26,42.100,3.700,0.000,45.800,57.300,4.300,0.000,61.600,51.900,4.400,0.000,56.300,43.100,3.400,0.000,46.500,45.400,3.500,0.000,48.900,57.200,4.700,0.000,61.900,25.800,2.100,0.000,27.900,35.000,3.100,0.000,38.100,44.600,3.600,0.000,48.200,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,2.000,0.000,0.000,0.000,52335.600,-0.000,-0.000,0.000,14192.600,-0.000,-0.000,0.000,-0.000,1106.000,1987.600,-1.000,0.800,0.000,399.800,0.000,1852.700,0.000,2363.100,0.000,1852.700,2363.100,4215.800,14563.000,14563.900,29126.900,14563.000,0.000,14563.900,0.000,4215.800,29126.900,0.000,0.000,5.000,0.000,32011.800,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050,0.013,0.037,0.000,4376.000,588.000,20.000,380.000,496.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.646,45.099,4.548,0.000,47153302284.000,1243628.000,4.000,4336153020.000,26848.000,0.000,0.000,20.000,0.000,0.000,2528.000,23241.000,-1.000,0.000,0.000,0.000,0.000,51481.000,1.000,0.000,163.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50471.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:07:36,50.700,3.900,0.000,54.600,58.300,3.900,0.000,62.200,58.500,3.700,0.000,62.200,47.700,3.600,0.000,51.300,50.100,3.800,0.000,53.900,58.600,4.400,0.000,63.000,36.700,1.400,0.000,38.100,39.000,3.500,0.000,42.500,49.900,3.500,0.000,53.400,0.000,8.000,12.000,12.000,12.000,0.000,0.000,0.000,0.000,0.000,1.200,1.200,1.200,0.100,0.100,0.100,2.000,0.000,0.000,2.000,0.000,0.000,0.000,52335.600,-0.000,-0.000,0.000,14192.500,-0.000,-0.000,0.000,-0.000,1106.000,1987.600,-1.000,0.800,0.000,399.800,0.000,1784.300,0.900,2276.100,0.900,1784.300,2276.100,4060.400,14015.200,14015.900,28031.100,14015.200,0.800,14015.900,0.800,4060.400,28031.100,1.800,1.600,6.000,0.000,30082.900,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,0.013,0.025,0.000,4376.000,588.000,20.000,380.000,496.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.000,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,54.580,50.182,4.397,0.000,47153302284.000,1243636.000,4.000,4336153020.000,26848.000,1.000,0.000,33.000,0.000,0.000,2528.000,23241.000,-1.000,0.000,12.000,0.000,0.000,51295.000,0.000,0.000,452.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,47291.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:07:46,56.300,3.600,0.000,59.900,58.700,4.300,0.000,63.000,56.400,4.200,0.000,60.600,46.500,3.000,0.000,49.500,54.700,3.800,0.000,58.500,57.400,4.800,0.000,62.200,29.600,2.000,0.000,31.600,44.800,3.300,0.000,48.100,50.500,3.600,0.000,54.100,0.000,8.000,41.000,41.000,41.000,0.400,0.400,0.000,0.000,0.000,16.400,16.400,16.400,0.400,0.400,0.400,2.000,0.000,0.000,2.000,0.000,0.000,0.000,52335.600,-0.000,-0.000,0.000,14189.200,-0.000,-0.000,0.000,-0.000,1106.100,1987.600,-1.000,0.800,0.000,399.800,0.000,1795.800,0.000,2290.300,0.000,1795.800,2290.300,4086.100,14114.400,14115.200,28229.600,14114.400,0.000,14115.200,0.000,4086.100,28229.600,0.000,0.000,4.000,0.000,30248.600,-1.000,-1.000,-1.000,0.200,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037,0.000,0.037,0.000,4376.000,588.000,20.000,380.000,496.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.256,50.759,4.497,0.000,47153302284.000,1243636.000,4.000,4336153020.000,26848.000,0.000,0.000,8.000,0.000,0.000,2528.000,23241.000,-1.000,0.000,164.000,0.000,0.000,48773.000,0.000,0.000,165.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45785.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:07:56,58.700,3.400,0.000,62.100,60.900,4.400,0.000,65.300,57.500,3.700,0.000,61.200,58.900,2.700,0.000,61.600,53.200,3.900,0.000,57.100,62.500,3.900,0.000,66.400,37.500,2.100,0.000,39.600,49.200,3.100,0.000,52.300,54.800,3.400,0.000,58.200,0.000,8.000,8.000,8.000,8.000,0.200,0.200,0.000,0.000,0.000,0.800,0.800,0.800,0.100,0.100,0.100,2.000,0.000,0.000,2.000,0.000,0.000,0.000,52335.600,-0.000,-0.000,0.000,14174.100,-0.000,-0.000,0.000,-0.000,1106.100,2005.600,-1.000,0.800,0.000,399.900,0.000,4339.900,0.900,2669.900,0.900,4339.900,2669.900,7009.800,12758.500,12736.500,25495.000,12758.500,0.800,12736.500,0.800,7009.800,25495.000,1.800,1.600,6.000,0.000,27279.700,-1.000,-1.000,-1.000,1.900,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037,0.000,0.037,0.000,4376.000,588.000,20.000,380.000,496.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.002,54.767,4.235,0.000,47153302284.000,1260056.000,4.000,4336153020.000,26848.000,54.000,0.000,18.000,0.000,0.000,2528.000,23241.000,-1.000,0.000,8.000,0.000,0.000,52246.000,0.000,0.000,987.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52483.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:08:06,68.200,4.100,0.000,72.300,77.200,3.800,0.000,81.000,65.100,2.800,0.000,67.900,64.200,3.200,0.000,67.400,64.300,2.500,0.000,66.800,75.800,4.400,0.000,80.200,66.800,2.200,0.000,69.000,66.400,2.500,0.000,68.900,68.400,3.200,0.000,71.600,0.000,8.000,12.000,12.000,12.000,0.100,0.000,0.000,0.000,0.000,1.200,1.200,1.200,0.100,0.100,0.100,2.000,0.000,0.000,2.000,0.000,0.000,0.000,52335.600,-0.000,-0.000,0.000,14170.400,-0.000,-0.000,0.000,-0.000,1106.200,2008.200,-1.000,0.800,0.000,399.900,0.000,1952.700,0.000,8527.300,0.000,1952.700,8527.300,10480.000,8039.700,8200.800,16240.500,8039.700,0.000,8200.800,0.000,10480.000,16240.500,0.000,0.000,5.000,0.000,25256.000,-1.000,-1.000,-1.000,1.400,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,0.013,0.025,0.000,4376.000,588.000,20.000,380.000,496.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.566,68.644,3.922,0.000,47153320752.000,1262596.000,4.000,4336171488.000,26848.000,14.000,0.000,36.000,0.000,0.000,2545.000,23241.000,-1.000,0.000,12.000,0.000,0.000,47487.000,0.000,0.000,301.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48257.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
